1, plains, minecraft:plains, MONSTER, minecraft:spider, 30, 4, 4
2694, forest, terralith:cloud_forest, CREATURE, minecraft:wolf, 8, 4, 4
2695, forest, terralith:cloud_forest, CREATURE, minecraft:rabbit, 4, 2, 3
2696, forest, terralith:cloud_forest, CREATURE, minecraft:fox, 8, 2, 4
2697, forest, terralith:cloud_forest, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2698, forest, terralith:cloud_forest, CREATURE, environmental:deer, 16, 4, 4
2699, forest, terralith:cloud_forest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2700, forest, terralith:cloud_forest, CREATURE, friendsandfoes:moobloom, 30, 2, 4
2701, forest, terralith:cloud_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2702, forest, terralith:cloud_forest, CREATURE, crittersandcompanions:ferret, 3, 2, 3
2703, forest, terralith:cloud_forest, CREATURE, hexerei:crow, 20, 2, 5
2704, forest, terralith:cloud_forest, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2705, forest, terralith:cloud_forest, CREATURE, finsandtails:siderol_whiskered_snail, 20, 1, 2
2706, forest, terralith:cloud_forest, CREATURE, finsandtails:flatback_leaf_snail, 3, 1, 2
2707, forest, terralith:cloud_forest, CREATURE, finsandtails:wherble, 3, 2, 6
2708, forest, terralith:cloud_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2709, forest, terralith:cloud_forest, CREATURE, environmental:yak, 8, 2, 4
2710, forest, terralith:cloud_forest, CREATURE, biomemakeover:rootling, 5, 2, 4
2711, forest, terralith:cloud_forest, CREATURE, meadow:brown_bear, 5, 1, 3
2712, forest, terralith:cloud_forest, CREATURE, mythicmounts:moth, 20, 1, 2
2713, forest, terralith:cloud_forest, AMBIENT, minecraft:bat, 10, 8, 8
2714, forest, terralith:cloud_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2715, forest, terralith:cloud_forest, WATER_CREATURE, finsandtails:papa_wee, 5, 1, 2
2716, none, terralith:hot_shrubland, MONSTER, minecraft:spider, 30, 4, 4
2717, none, terralith:hot_shrubland, MONSTER, minecraft:zombie, 30, 4, 4
2718, none, terralith:hot_shrubland, MONSTER, minecraft:zombie_villager, 5, 1, 1
2719, none, terralith:hot_shrubland, MONSTER, minecraft:skeleton, 30, 4, 4
2720, none, terralith:hot_shrubland, MONSTER, minecraft:creeper, 30, 4, 4
2721, none, terralith:hot_shrubland, MONSTER, minecraft:slime, 30, 4, 4
2722, none, terralith:hot_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
2723, none, terralith:hot_shrubland, MONSTER, minecraft:witch, 5, 1, 1
2724, none, terralith:hot_shrubland, MONSTER, quark:toretoise, 30, 2, 4
2725, none, terralith:hot_shrubland, MONSTER, quark:stoneling, 30, 1, 1
2726, none, terralith:hot_shrubland, CREATURE, minecraft:horse, 5, 2, 6
2727, none, terralith:hot_shrubland, CREATURE, minecraft:donkey, 1, 1, 3
2728, none, terralith:hot_shrubland, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2729, none, terralith:hot_shrubland, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2730, none, terralith:hot_shrubland, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2731, none, terralith:hot_shrubland, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2732, none, terralith:hot_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
2733, none, terralith:hot_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2734, badlands, terralith:bryce_canyon, MONSTER, minecraft:spider, 30, 4, 4
2735, badlands, terralith:bryce_canyon, MONSTER, minecraft:zombie, 30, 4, 4
2736, badlands, terralith:bryce_canyon, MONSTER, minecraft:zombie_villager, 5, 1, 1
2737, badlands, terralith:bryce_canyon, MONSTER, minecraft:skeleton, 30, 4, 4
2738, badlands, terralith:bryce_canyon, MONSTER, minecraft:slime, 30, 4, 4
2739, badlands, terralith:bryce_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2740, badlands, terralith:bryce_canyon, MONSTER, minecraft:witch, 5, 1, 1
2741, badlands, terralith:bryce_canyon, MONSTER, quark:toretoise, 30, 2, 4
2742, badlands, terralith:bryce_canyon, MONSTER, quark:stoneling, 30, 1, 1
2743, badlands, terralith:bryce_canyon, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2744, badlands, terralith:bryce_canyon, MONSTER, creeperoverhaul:badlands_creeper, 30, 2, 2
2745, badlands, terralith:bryce_canyon, CREATURE, biomemakeover:scuttler, 4, 1, 2
2746, badlands, terralith:bryce_canyon, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2747, badlands, terralith:bryce_canyon, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2748, badlands, terralith:bryce_canyon, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2749, badlands, terralith:bryce_canyon, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2750, badlands, terralith:bryce_canyon, CREATURE, mythicmounts:ridinglizard, 10, 2, 3
2751, badlands, terralith:bryce_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2752, badlands, terralith:bryce_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2753, forest, terralith:alpine_grove, MONSTER, minecraft:spider, 30, 4, 4
2754, forest, terralith:alpine_grove, MONSTER, minecraft:zombie, 30, 4, 4
2755, forest, terralith:alpine_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
2756, forest, terralith:alpine_grove, MONSTER, minecraft:skeleton, 30, 4, 4
2757, forest, terralith:alpine_grove, MONSTER, minecraft:slime, 30, 4, 4
2758, forest, terralith:alpine_grove, MONSTER, minecraft:enderman, 5, 1, 4
2759, forest, terralith:alpine_grove, MONSTER, minecraft:witch, 5, 1, 1
2760, forest, terralith:alpine_grove, MONSTER, quark:toretoise, 30, 2, 4
2761, forest, terralith:alpine_grove, MONSTER, quark:stoneling, 30, 1, 1
2762, forest, terralith:alpine_grove, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2763, forest, terralith:alpine_grove, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
2764, forest, terralith:alpine_grove, CREATURE, minecraft:pig, 10, 8, 8
2765, forest, terralith:alpine_grove, CREATURE, minecraft:chicken, 10, 8, 8
2766, forest, terralith:alpine_grove, CREATURE, minecraft:wolf, 8, 4, 4
2767, forest, terralith:alpine_grove, CREATURE, minecraft:rabbit, 4, 2, 3
2768, forest, terralith:alpine_grove, CREATURE, minecraft:fox, 8, 2, 4
2769, forest, terralith:alpine_grove, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2770, forest, terralith:alpine_grove, CREATURE, environmental:deer, 16, 4, 4
2771, forest, terralith:alpine_grove, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2772, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2773, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:ferret, 3, 2, 3
2774, forest, terralith:alpine_grove, CREATURE, hexerei:crow, 20, 2, 5
2775, forest, terralith:alpine_grove, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2776, forest, terralith:alpine_grove, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
2777, forest, terralith:alpine_grove, CREATURE, finsandtails:wherble, 3, 2, 6
2778, forest, terralith:alpine_grove, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2779, forest, terralith:alpine_grove, CREATURE, meadow:brown_bear, 5, 1, 3
2780, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 1
2781, forest, terralith:alpine_grove, AMBIENT, minecraft:bat, 10, 8, 8
2782, forest, terralith:alpine_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2783, forest, terralith:alpine_grove, WATER_CREATURE, finsandtails:papa_wee, 5, 1, 2
2784, none, terralith:granite_cliffs, MONSTER, minecraft:spider, 30, 4, 4
2785, none, terralith:granite_cliffs, MONSTER, minecraft:zombie, 30, 4, 4
2786, none, terralith:granite_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
2787, none, terralith:granite_cliffs, MONSTER, minecraft:skeleton, 30, 4, 4
2788, none, terralith:granite_cliffs, MONSTER, minecraft:creeper, 30, 4, 4
2789, none, terralith:granite_cliffs, MONSTER, minecraft:slime, 30, 4, 4
2790, none, terralith:granite_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
2791, none, terralith:granite_cliffs, MONSTER, minecraft:witch, 5, 1, 1
2792, none, terralith:granite_cliffs, MONSTER, quark:toretoise, 30, 2, 4
2793, none, terralith:granite_cliffs, MONSTER, quark:stoneling, 30, 1, 1
2794, none, terralith:granite_cliffs, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2795, none, terralith:granite_cliffs, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2796, none, terralith:granite_cliffs, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2797, none, terralith:granite_cliffs, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2798, none, terralith:granite_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
2799, none, terralith:granite_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2800, swamp, terralith:ice_marsh, MONSTER, minecraft:spider, 30, 4, 4
2801, swamp, terralith:ice_marsh, MONSTER, minecraft:zombie, 30, 4, 4
2802, swamp, terralith:ice_marsh, MONSTER, minecraft:zombie_villager, 5, 1, 1
2803, swamp, terralith:ice_marsh, MONSTER, minecraft:skeleton, 30, 4, 4
2804, swamp, terralith:ice_marsh, MONSTER, minecraft:slime, 30, 4, 4
2805, swamp, terralith:ice_marsh, MONSTER, minecraft:enderman, 5, 1, 4
2806, swamp, terralith:ice_marsh, MONSTER, minecraft:witch, 5, 1, 1
2807, swamp, terralith:ice_marsh, MONSTER, minecraft:slime, 1, 1, 1
2808, swamp, terralith:ice_marsh, MONSTER, biomemakeover:decayed, 30, 1, 1
2809, swamp, terralith:ice_marsh, MONSTER, quark:toretoise, 30, 2, 4
2810, swamp, terralith:ice_marsh, MONSTER, quark:stoneling, 30, 1, 1
2811, swamp, terralith:ice_marsh, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2812, swamp, terralith:ice_marsh, MONSTER, creeperoverhaul:swamp_creeper, 30, 2, 2
2813, swamp, terralith:ice_marsh, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
2814, swamp, terralith:ice_marsh, CREATURE, minecraft:frog, 18, 2, 5
2815, swamp, terralith:ice_marsh, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2816, swamp, terralith:ice_marsh, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2817, swamp, terralith:ice_marsh, CREATURE, environmental:slabfish, 16, 2, 4
2818, swamp, terralith:ice_marsh, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2819, swamp, terralith:ice_marsh, CREATURE, finsandtails:mudhorse, 4, 2, 3
2820, swamp, terralith:ice_marsh, CREATURE, finsandtails:wherble, 3, 2, 6
2821, swamp, terralith:ice_marsh, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2822, swamp, terralith:ice_marsh, AMBIENT, minecraft:bat, 10, 8, 8
2823, swamp, terralith:ice_marsh, AMBIENT, biomemakeover:lightning_bug, 20, 1, 1
2824, swamp, terralith:ice_marsh, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2825, swamp, terralith:ice_marsh, WATER_AMBIENT, finsandtails:swamp_mucker, 1, 2, 4
2826, swamp, terralith:ice_marsh, WATER_AMBIENT, finsandtails:flatback_sucker, 1, 1, 1
2827, none, terralith:rocky_shrubland, MONSTER, minecraft:spider, 30, 4, 4
2828, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie, 30, 4, 4
2829, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie_villager, 5, 1, 1
2830, none, terralith:rocky_shrubland, MONSTER, minecraft:skeleton, 30, 4, 4
2831, none, terralith:rocky_shrubland, MONSTER, minecraft:slime, 30, 4, 4
2832, none, terralith:rocky_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
2833, none, terralith:rocky_shrubland, MONSTER, minecraft:witch, 5, 1, 1
2834, none, terralith:rocky_shrubland, MONSTER, quark:toretoise, 30, 2, 4
2835, none, terralith:rocky_shrubland, MONSTER, quark:stoneling, 30, 1, 1
2836, none, terralith:rocky_shrubland, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2837, none, terralith:rocky_shrubland, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
2838, none, terralith:rocky_shrubland, CREATURE, minecraft:horse, 5, 2, 6
2839, none, terralith:rocky_shrubland, CREATURE, minecraft:donkey, 1, 1, 3
2840, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2841, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2842, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2843, none, terralith:rocky_shrubland, CREATURE, finsandtails:wherble, 3, 2, 6
2844, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2845, none, terralith:rocky_shrubland, CREATURE, meadow:rocky_sheep, 5, 1, 3
2846, none, terralith:rocky_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
2847, none, terralith:rocky_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2848, plains, terralith:steppe, MONSTER, minecraft:spider, 30, 4, 4
2849, plains, terralith:steppe, MONSTER, minecraft:zombie, 30, 4, 4
2850, plains, terralith:steppe, MONSTER, minecraft:zombie_villager, 5, 1, 1
2851, plains, terralith:steppe, MONSTER, minecraft:skeleton, 30, 4, 4
2852, plains, terralith:steppe, MONSTER, minecraft:creeper, 30, 4, 4
2853, plains, terralith:steppe, MONSTER, minecraft:slime, 30, 4, 4
2854, plains, terralith:steppe, MONSTER, minecraft:enderman, 5, 1, 4
2855, plains, terralith:steppe, MONSTER, minecraft:witch, 5, 1, 1
2856, plains, terralith:steppe, MONSTER, quark:toretoise, 30, 2, 4
2857, plains, terralith:steppe, MONSTER, quark:stoneling, 30, 1, 1
2858, plains, terralith:steppe, CREATURE, minecraft:horse, 5, 2, 6
2859, plains, terralith:steppe, CREATURE, minecraft:donkey, 1, 1, 3
2860, plains, terralith:steppe, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2861, plains, terralith:steppe, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2862, plains, terralith:steppe, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2863, plains, terralith:steppe, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2864, plains, terralith:steppe, CREATURE, meadow:cookie_cow, 5, 1, 3
2865, plains, terralith:steppe, CREATURE, meadow:cream_cow, 5, 1, 3
2866, plains, terralith:steppe, CREATURE, meadow:pinto_cow, 5, 1, 3
2867, plains, terralith:steppe, CREATURE, meadow:flecked_sheep, 5, 1, 3
2868, plains, terralith:steppe, CREATURE, meadow:fuzzy_sheep, 5, 1, 3
2869, plains, terralith:steppe, CREATURE, meadow:long_nosed_sheep, 5, 1, 3
2870, plains, terralith:steppe, CREATURE, meadow:patched_sheep, 5, 1, 3
2871, plains, terralith:steppe, CREATURE, meadow:albino_cow, 5, 1, 3
2872, plains, terralith:steppe, AMBIENT, minecraft:bat, 10, 8, 8
2873, plains, terralith:steppe, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2874, none, terralith:ancient_sands, MONSTER, minecraft:spider, 30, 4, 4
2875, none, terralith:ancient_sands, MONSTER, minecraft:zombie, 19, 4, 4
2876, none, terralith:ancient_sands, MONSTER, minecraft:zombie_villager, 1, 1, 1
2877, none, terralith:ancient_sands, MONSTER, minecraft:skeleton, 30, 4, 4
2878, none, terralith:ancient_sands, MONSTER, minecraft:creeper, 30, 4, 4
2879, none, terralith:ancient_sands, MONSTER, minecraft:slime, 30, 4, 4
2880, none, terralith:ancient_sands, MONSTER, minecraft:enderman, 5, 1, 4
2881, none, terralith:ancient_sands, MONSTER, minecraft:witch, 5, 1, 1
2882, none, terralith:ancient_sands, MONSTER, minecraft:husk, 30, 4, 4
2883, none, terralith:ancient_sands, MONSTER, quark:toretoise, 30, 2, 4
2884, none, terralith:ancient_sands, MONSTER, quark:stoneling, 30, 1, 1
2885, none, terralith:ancient_sands, CREATURE, minecraft:rabbit, 4, 2, 3
2886, none, terralith:ancient_sands, CREATURE, biomemakeover:scuttler, 4, 1, 2
2887, none, terralith:ancient_sands, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2888, none, terralith:ancient_sands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2889, none, terralith:ancient_sands, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2890, none, terralith:ancient_sands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2891, none, terralith:ancient_sands, AMBIENT, minecraft:bat, 10, 8, 8
2892, none, terralith:ancient_sands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2893, none, terralith:brushland, MONSTER, minecraft:spider, 30, 4, 4
2894, none, terralith:brushland, MONSTER, minecraft:zombie, 30, 4, 4
2895, none, terralith:brushland, MONSTER, minecraft:zombie_villager, 5, 1, 1
2896, none, terralith:brushland, MONSTER, minecraft:skeleton, 30, 4, 4
2897, none, terralith:brushland, MONSTER, minecraft:creeper, 30, 4, 4
2898, none, terralith:brushland, MONSTER, minecraft:slime, 30, 4, 4
2899, none, terralith:brushland, MONSTER, minecraft:enderman, 5, 1, 4
2900, none, terralith:brushland, MONSTER, minecraft:witch, 5, 1, 1
2901, none, terralith:brushland, MONSTER, quark:toretoise, 30, 2, 4
2902, none, terralith:brushland, MONSTER, quark:stoneling, 30, 1, 1
2903, none, terralith:brushland, CREATURE, minecraft:horse, 1, 2, 6
2904, none, terralith:brushland, CREATURE, minecraft:donkey, 1, 1, 1
2905, none, terralith:brushland, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2906, none, terralith:brushland, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2907, none, terralith:brushland, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2908, none, terralith:brushland, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2909, none, terralith:brushland, AMBIENT, minecraft:bat, 10, 8, 8
2910, none, terralith:brushland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2911, none, terralith:blooming_valley, MONSTER, minecraft:spider, 30, 4, 4
2912, none, terralith:blooming_valley, MONSTER, minecraft:zombie, 30, 4, 4
2913, none, terralith:blooming_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
2914, none, terralith:blooming_valley, MONSTER, minecraft:skeleton, 30, 4, 4
2915, none, terralith:blooming_valley, MONSTER, minecraft:creeper, 30, 4, 4
2916, none, terralith:blooming_valley, MONSTER, minecraft:slime, 30, 4, 4
2917, none, terralith:blooming_valley, MONSTER, minecraft:enderman, 5, 1, 4
2918, none, terralith:blooming_valley, MONSTER, minecraft:witch, 5, 1, 1
2919, none, terralith:blooming_valley, MONSTER, quark:toretoise, 30, 2, 4
2920, none, terralith:blooming_valley, MONSTER, quark:stoneling, 30, 1, 1
2921, none, terralith:blooming_valley, CREATURE, minecraft:rabbit, 4, 2, 3
2922, none, terralith:blooming_valley, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2923, none, terralith:blooming_valley, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2924, none, terralith:blooming_valley, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2925, none, terralith:blooming_valley, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2926, none, terralith:blooming_valley, AMBIENT, minecraft:bat, 10, 8, 8
2927, none, terralith:blooming_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2928, none, terralith:red_oasis, MONSTER, minecraft:spider, 30, 4, 4
2929, none, terralith:red_oasis, MONSTER, minecraft:zombie, 19, 4, 4
2930, none, terralith:red_oasis, MONSTER, minecraft:zombie_villager, 1, 1, 1
2931, none, terralith:red_oasis, MONSTER, minecraft:skeleton, 30, 4, 4
2932, none, terralith:red_oasis, MONSTER, minecraft:creeper, 30, 4, 4
2933, none, terralith:red_oasis, MONSTER, minecraft:slime, 30, 4, 4
2934, none, terralith:red_oasis, MONSTER, minecraft:enderman, 5, 1, 4
2935, none, terralith:red_oasis, MONSTER, minecraft:witch, 5, 1, 1
2936, none, terralith:red_oasis, MONSTER, minecraft:husk, 30, 4, 4
2937, none, terralith:red_oasis, MONSTER, quark:toretoise, 30, 2, 4
2938, none, terralith:red_oasis, MONSTER, quark:stoneling, 30, 1, 1
2939, none, terralith:red_oasis, CREATURE, minecraft:rabbit, 4, 2, 3
2940, none, terralith:red_oasis, CREATURE, biomemakeover:scuttler, 4, 1, 2
2941, none, terralith:red_oasis, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2942, none, terralith:red_oasis, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2943, none, terralith:red_oasis, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2944, none, terralith:red_oasis, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2945, none, terralith:red_oasis, AMBIENT, minecraft:bat, 10, 8, 8
2946, none, terralith:red_oasis, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2947, none, terralith:lavender_valley, MONSTER, minecraft:spider, 30, 4, 4
2948, none, terralith:lavender_valley, MONSTER, minecraft:zombie, 30, 4, 4
2949, none, terralith:lavender_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
2950, none, terralith:lavender_valley, MONSTER, minecraft:skeleton, 30, 4, 4
2951, none, terralith:lavender_valley, MONSTER, minecraft:creeper, 30, 4, 4
2952, none, terralith:lavender_valley, MONSTER, minecraft:slime, 30, 4, 4
2953, none, terralith:lavender_valley, MONSTER, minecraft:enderman, 5, 1, 4
